Date,PX_LAST
12/12/94,999.75
12/13/94,996.57
12/14/94,1002.74
12/15/94,1009.07
12/16/94,1012.46
12/19/94,1015.5
12/20/94,1020.02
12/21/94,1022.89
12/22/94,1028.03
12/23/94,1029.42
12/26/94,1031.96
12/27/94,1030.92
12/28/94,1029.74
12/29/94,1035.37
12/30/94,1037.86
1/2/95,1037.707
1/3/95,1032.375
1/4/95,1025.923
1/5/95,1023.905
1/6/95,1017.365
1/9/95,1014.158
1/10/95,1018.184
1/11/95,1022.135
1/12/95,1021.604
1/13/95,1019.66
1/16/95,1029.32
1/17/95,1019.802
1/18/95,1017.407
1/19/95,1008.172
1/20/95,1003.124
1/23/95,970.016
1/24/95,977.358
1/25/95,981.205
1/26/95,983.562
1/27/95,985.591
1/30/95,1003.463
1/31/95,996.67
2/1/95,997.534
2/2/95,996.217
2/3/95,995.934
2/6/95,1004.75
2/7/95,1000.932
2/8/95,994.591
2/9/95,995.395
2/10/95,1003.227
2/13/95,1003.219
2/14/95,997.594
2/15/95,998.323
2/16/95,999.213
2/17/95,1002.185
2/20/95,1003.189
2/21/95,1002.057
2/22/95,1003.596
2/23/95,1002.823
2/24/95,994.666
2/27/95,980.152
2/28/95,992.45
3/1/95,988.346
3/2/95,999.284
3/3/95,1016.046
3/6/95,1022.926
3/7/95,1021.691
3/8/95,1018.609
3/9/95,1017.75
3/10/95,1000.53
3/13/95,1007.404
3/14/95,999.953
3/15/95,1019.003
3/16/95,1017.926
3/17/95,1013.932
3/20/95,1010.913
3/21/95,1010.851
3/22/95,1006.358
3/23/95,1002.965
3/24/95,997.561
3/27/95,1008.748
3/28/95,1029.985
3/29/95,1037.81
3/30/95,1030.109
3/31/95,1052.885
4/3/95,1028.812
4/4/95,1039.112
4/5/95,1044.542
4/6/95,1051.988
4/7/95,1057.111
4/10/95,1064.903
4/11/95,1065.747
4/12/95,1064.513
4/13/95,1075.74
4/14/95,1068.443
4/17/95,1087.602
4/18/95,1085.512
4/19/95,1090.778
4/20/95,1083.776
4/21/95,1093.179
4/24/95,1087.845
4/25/95,1105.521
4/26/95,1086.007
4/27/95,1093.247
4/28/95,1091.011
5/1/95,1092.076
5/2/95,1107.202
5/3/95,1110.742
5/4/95,1112.647
5/5/95,1104.798
5/8/95,1116.281
5/9/95,1113.671
5/10/95,1105.78
5/11/95,1086.865
5/12/95,1077.617
5/15/95,1076.559
5/16/95,1075.554
5/17/95,1077.184
5/18/95,1061.845
5/19/95,1059.575
5/22/95,1048.702
5/23/95,1058.444
5/24/95,1064.893
5/25/95,1082.242
5/26/95,1095.352
5/29/95,1088.536
5/30/95,1093.332
5/31/95,1076.535
6/1/95,1079.182
6/2/95,1094.454
6/5/95,1095.708
6/6/95,1083.443
6/7/95,1088.823
6/8/95,1073.471
6/9/95,1070.005
6/12/95,1061.237
6/13/95,1056.468
6/14/95,1061.336
6/15/95,1061.685
6/16/95,1063.451
6/19/95,1064.741
6/20/95,1065.13
6/21/95,1073.801
6/22/95,1077.511
6/23/95,1082.658
6/26/95,1073.091
6/27/95,1070.46
6/28/95,1057.669
6/29/95,1052.767
6/30/95,1056.166
7/3/95,1060.62
7/4/95,1068.215
7/5/95,1072.504
7/6/95,1080.5
7/7/95,1102.73
7/10/95,1104.332
7/11/95,1110.744
7/12/95,1110.571
7/13/95,1113.286
7/14/95,1109.484
7/17/95,1110.385
7/18/95,1106.199
7/19/95,1100.54
7/20/95,1103.891
7/21/95,1101.046
7/24/95,1112.26
7/25/95,1102.422
7/26/95,1111.427
7/27/95,1114.618
7/28/95,1118.615
7/31/95,1120.422
8/1/95,1110.233
8/2/95,1107.911
8/3/95,1115.285
8/4/95,1109.489
8/7/95,1104.127
8/8/95,1103.839
8/9/95,1101.936
8/10/95,1089.878
8/11/95,1082.994
8/14/95,1081.947
8/15/95,1070.082
8/16/95,1085.459
8/17/95,1078.449
8/18/95,1086.501
8/21/95,1084.627
8/22/95,1080.479
8/23/95,1081.482
8/24/95,1079.688
8/25/95,1078.712
8/28/95,1080.859
8/29/95,1077.417
8/30/95,1069.025
8/31/95,1076.245
9/1/95,1080.035
9/4/95,1075.831
9/5/95,1077.366
9/6/95,1071.4
9/7/95,1073.429
9/8/95,1077.94
9/11/95,1086.316
9/12/95,1082.522
9/13/95,1080.932
9/14/95,1084.174
9/15/95,1081.649
9/18/95,1070.4
9/19/95,1071.386
9/20/95,1077.195
9/21/95,1091.134
9/22/95,1085.343
9/25/95,1075.73
9/26/95,1075.393
9/27/95,1085.458
9/28/95,1083.155
9/29/95,1095.8
10/2/95,1081.11
10/3/95,1082.967
10/4/95,1088.213
10/5/95,1092.126
10/6/95,1091.05
10/9/95,1087.487
10/10/95,1077.717
10/11/95,1068.208
10/12/95,1076.248
10/13/95,1078.623
10/16/95,1082.465
10/17/95,1080.452
10/18/95,1076.689
10/19/95,1079.473
10/20/95,1085.846
10/23/95,1082.426
10/24/95,1078.125
10/25/95,1073.953
10/26/95,1061.96
10/27/95,1050.377
10/30/95,1059.02
10/31/95,1064.883
11/1/95,1057.611
11/2/95,1065.296
11/3/95,1066.318
11/6/95,1067.377
11/7/95,1068.096
11/8/95,1069.149
11/9/95,1071.746
11/10/95,1072.026
11/13/95,1062.728
11/14/95,1065.855
11/15/95,1069.503
11/16/95,1071.962
11/17/95,1075.838
11/20/95,1086.874
11/21/95,1087.766
11/22/95,1089.546
11/23/95,1088.766
11/24/95,1086.705
11/27/95,1090.08
11/28/95,1095.256
11/29/95,1089.697
11/30/95,1093.062
12/1/95,1100.721
12/4/95,1104.144
12/5/95,1105.589
12/6/95,1108.312
12/7/95,1116.148
12/8/95,1109.229
12/11/95,1111.269
12/12/95,1110.378
12/13/95,1109.437
12/14/95,1119.236
12/15/95,1112.597
12/18/95,1110.702
12/19/95,1101.269
12/20/95,1113.123
12/21/95,1122.374
12/22/95,1127.411
12/25/95,1127.411
12/26/95,1132.099
12/27/95,1137.082
